promptId,conversationId,email,mode,rating,id,createdAt,updatedAt
d16ed453-f620-46e0-86b8-df1f13b0ba50,d16ed453-f620-46e0-86b8-df1f13b0ba50_core,0bc31c3776de,core,2,0bc31c3776de_d16ed453-f620-46e0-86b8-df1f13b0ba50_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue,800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_defer,0bc31c3776de,defer,3,0bc31c3776de_800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_defer,2026-01-20T00:30:27.000Z,2026-01-20T00:30:27.000Z
314ea2d6-34ec-4986-bbe7-9e13c4324f06,314ea2d6-34ec-4986-bbe7-9e13c4324f06_core,0bc31c3776de,core,0,0bc31c3776de_314ea2d6-34ec-4986-bbe7-9e13c4324f06_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
800dbb03-87d1-4e99-bf67-e1fd3d872d38,800dbb03-87d1-4e99-bf67-e1fd3d872d38_attack,0bc31c3776de,attack,4,0bc31c3776de_800dbb03-87d1-4e99-bf67-e1fd3d872d38_attack,2026-01-20T00:31:04.000Z,2026-01-20T00:31:04.000Z
b19375d2-5e01-491c-b5d6-76f9478469be,b19375d2-5e01-491c-b5d6-76f9478469be_core,0bc31c3776de,core,6,0bc31c3776de_b19375d2-5e01-491c-b5d6-76f9478469be_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue,6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue_edit,0bc31c3776de,edit,1,0bc31c3776de_6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue_edit,2026-01-19T14:50:18.000Z,2026-01-19T14:50:18.000Z
6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue,6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue_defer,0bc31c3776de,defer,3,0bc31c3776de_6a941dc4-ae9f-480d-9aba-eb97d33d89b4_blue_defer,2026-01-19T14:33:18.000Z,2026-01-19T14:33:18.000Z
3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8,3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_attack,0bc31c3776de,attack,2,0bc31c3776de_3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_attack,2026-01-20T00:31:22.000Z,2026-01-20T00:31:22.000Z
6a941dc4-ae9f-480d-9aba-eb97d33d89b4,6a941dc4-ae9f-480d-9aba-eb97d33d89b4_attack,0bc31c3776de,attack,4,0bc31c3776de_6a941dc4-ae9f-480d-9aba-eb97d33d89b4_attack,2026-01-20T00:31:32.000Z,2026-01-20T00:31:32.000Z
3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue,3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue_defer,0bc31c3776de,defer,6,0bc31c3776de_3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue_defer,2026-01-19T14:34:54.000Z,2026-01-19T14:34:54.000Z
317b7784-d626-450e-8ad2-1fb8ecb897c5,317b7784-d626-450e-8ad2-1fb8ecb897c5_core,0bc31c3776de,core,6,0bc31c3776de_317b7784-d626-450e-8ad2-1fb8ecb897c5_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
c09e54db-bcf5-49bd-a69f-60ef46ff3cb8,c09e54db-bcf5-49bd-a69f-60ef46ff3cb8_core,0bc31c3776de,core,2,0bc31c3776de_c09e54db-bcf5-49bd-a69f-60ef46ff3cb8_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
28ae7f02-443e-4ce8-b770-79e289cc2981_blue,28ae7f02-443e-4ce8-b770-79e289cc2981_blue_edit,0bc31c3776de,edit,4,0bc31c3776de_28ae7f02-443e-4ce8-b770-79e289cc2981_blue_edit,2026-01-20T00:30:36.000Z,2026-01-20T00:30:36.000Z
e2ab83b6-3bda-4150-a581-c8010623baa0,e2ab83b6-3bda-4150-a581-c8010623baa0_core,0bc31c3776de,core,3,0bc31c3776de_e2ab83b6-3bda-4150-a581-c8010623baa0_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
dfa454ca-b978-4267-8f5d-5ac5e582d239,dfa454ca-b978-4267-8f5d-5ac5e582d239_core,0bc31c3776de,core,5,0bc31c3776de_dfa454ca-b978-4267-8f5d-5ac5e582d239_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
49e4e0d0-8c9d-41de-aced-12b38cefd704,49e4e0d0-8c9d-41de-aced-12b38cefd704_core,0bc31c3776de,core,3,0bc31c3776de_49e4e0d0-8c9d-41de-aced-12b38cefd704_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fd2998f6-f1e1-4115-b9ed-f93062c69a51,fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,0bc31c3776de,core,7,0bc31c3776de_fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fea6165b-b7ca-4b77-9e59-9d533a63f4a0,fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,0bc31c3776de,core,1,0bc31c3776de_fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
00108e6a-cfda-4c10-9470-a991151f06ab,00108e6a-cfda-4c10-9470-a991151f06ab_core,0bc31c3776de,core,3,0bc31c3776de_00108e6a-cfda-4c10-9470-a991151f06ab_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9995f705-38b6-4292-a22f-110263d4e93e,9995f705-38b6-4292-a22f-110263d4e93e_core,0bc31c3776de,core,1,0bc31c3776de_9995f705-38b6-4292-a22f-110263d4e93e_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
d95f8947-a892-483a-b0a1-82a496c89dfd,d95f8947-a892-483a-b0a1-82a496c89dfd_core,0bc31c3776de,core,0,0bc31c3776de_d95f8947-a892-483a-b0a1-82a496c89dfd_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
73d98a0a-cc19-4002-8dd6-d6c66a367b0d,73d98a0a-cc19-4002-8dd6-d6c66a367b0d_core,0bc31c3776de,core,2,0bc31c3776de_73d98a0a-cc19-4002-8dd6-d6c66a367b0d_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9367c926-4152-4113-bfdc-845809b7c097,9367c926-4152-4113-bfdc-845809b7c097_core,0bc31c3776de,core,3,0bc31c3776de_9367c926-4152-4113-bfdc-845809b7c097_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9fc44c7c-9980-4872-96a0-9f3f37355c70,9fc44c7c-9980-4872-96a0-9f3f37355c70_core,0bc31c3776de,core,2,0bc31c3776de_9fc44c7c-9980-4872-96a0-9f3f37355c70_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue,3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue_edit,0bc31c3776de,edit,3,0bc31c3776de_3c400e79-bbda-4d8d-9b2e-50dfa6b3e1f8_blue_edit,2026-01-20T00:31:06.000Z,2026-01-20T00:31:06.000Z
7ec70df9-e06a-44ca-87d0-a8955641ab20,7ec70df9-e06a-44ca-87d0-a8955641ab20_core,0bc31c3776de,core,1,0bc31c3776de_7ec70df9-e06a-44ca-87d0-a8955641ab20_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
05dc5c73-5a4a-41f0-b132-1bd9cd4f362c,05dc5c73-5a4a-41f0-b132-1bd9cd4f362c_core,0bc31c3776de,core,6,0bc31c3776de_05dc5c73-5a4a-41f0-b132-1bd9cd4f362c_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
e9ebd5b4-41a7-4003-96de-2a7704ff9f08,e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,0bc31c3776de,core,1,0bc31c3776de_e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
90711d20-2f12-47ef-90d8-47ac6c936a30,90711d20-2f12-47ef-90d8-47ac6c936a30_core,0bc31c3776de,core,1,0bc31c3776de_90711d20-2f12-47ef-90d8-47ac6c936a30_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
a3ee856c-28aa-421c-abb1-d011afefe760,a3ee856c-28aa-421c-abb1-d011afefe760_core,0bc31c3776de,core,3,0bc31c3776de_a3ee856c-28aa-421c-abb1-d011afefe760_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
28ae7f02-443e-4ce8-b770-79e289cc2981_blue,28ae7f02-443e-4ce8-b770-79e289cc2981_blue_defer,0bc31c3776de,defer,5,0bc31c3776de_28ae7f02-443e-4ce8-b770-79e289cc2981_blue_defer,2026-01-20T00:30:15.000Z,2026-01-20T00:30:15.000Z
3e9886aa-de4f-4bd5-8ac3-a679fc652cbe,3e9886aa-de4f-4bd5-8ac3-a679fc652cbe_core,0bc31c3776de,core,1,0bc31c3776de_3e9886aa-de4f-4bd5-8ac3-a679fc652cbe_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
8e437edb-04b1-4a73-bad8-ce050a559e91,8e437edb-04b1-4a73-bad8-ce050a559e91_core,0bc31c3776de,core,5,0bc31c3776de_8e437edb-04b1-4a73-bad8-ce050a559e91_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
20cdebb7-9189-4f09-ad21-bfc8e8b75680,20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,0bc31c3776de,core,0,0bc31c3776de_20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
28ae7f02-443e-4ce8-b770-79e289cc2981,28ae7f02-443e-4ce8-b770-79e289cc2981_attack,0bc31c3776de,attack,4,0bc31c3776de_28ae7f02-443e-4ce8-b770-79e289cc2981_attack,2026-01-20T00:31:55.000Z,2026-01-20T00:31:55.000Z
b19375d2-5e01-491c-b5d6-76f9478469be,b19375d2-5e01-491c-b5d6-76f9478469be_core,2e3973c03f02,core,4,2e3973c03f02_b19375d2-5e01-491c-b5d6-76f9478469be_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fd2998f6-f1e1-4115-b9ed-f93062c69a51,fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,2e3973c03f02,core,7,2e3973c03f02_fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
73d98a0a-cc19-4002-8dd6-d6c66a367b0d,73d98a0a-cc19-4002-8dd6-d6c66a367b0d_core,2e3973c03f02,core,2,2e3973c03f02_73d98a0a-cc19-4002-8dd6-d6c66a367b0d_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
87a1f5fe-f6da-40d7-b23c-eab2a65b0965,87a1f5fe-f6da-40d7-b23c-eab2a65b0965_core,2e3973c03f02,core,1,2e3973c03f02_87a1f5fe-f6da-40d7-b23c-eab2a65b0965_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
dfa454ca-b978-4267-8f5d-5ac5e582d239,dfa454ca-b978-4267-8f5d-5ac5e582d239_core,2e3973c03f02,core,4,2e3973c03f02_dfa454ca-b978-4267-8f5d-5ac5e582d239_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
aac19081-962b-4c69-a325-9bee6220ed7e,aac19081-962b-4c69-a325-9bee6220ed7e_core,2e3973c03f02,core,0,2e3973c03f02_aac19081-962b-4c69-a325-9bee6220ed7e_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
8d64081c-6a73-4c97-82f0-4bb0ac5aaba4,8d64081c-6a73-4c97-82f0-4bb0ac5aaba4_core,2e3973c03f02,core,2,2e3973c03f02_8d64081c-6a73-4c97-82f0-4bb0ac5aaba4_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
e2ab83b6-3bda-4150-a581-c8010623baa0,e2ab83b6-3bda-4150-a581-c8010623baa0_core,2e3973c03f02,core,3,2e3973c03f02_e2ab83b6-3bda-4150-a581-c8010623baa0_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
a3ee856c-28aa-421c-abb1-d011afefe760,a3ee856c-28aa-421c-abb1-d011afefe760_core,2e3973c03f02,core,1,2e3973c03f02_a3ee856c-28aa-421c-abb1-d011afefe760_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
8e437edb-04b1-4a73-bad8-ce050a559e91,8e437edb-04b1-4a73-bad8-ce050a559e91_core,2e3973c03f02,core,3,2e3973c03f02_8e437edb-04b1-4a73-bad8-ce050a559e91_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
90711d20-2f12-47ef-90d8-47ac6c936a30,90711d20-2f12-47ef-90d8-47ac6c936a30_core,2e3973c03f02,core,0,2e3973c03f02_90711d20-2f12-47ef-90d8-47ac6c936a30_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
e9ebd5b4-41a7-4003-96de-2a7704ff9f08,e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,2e3973c03f02,core,0,2e3973c03f02_e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9fc44c7c-9980-4872-96a0-9f3f37355c70,9fc44c7c-9980-4872-96a0-9f3f37355c70_core,2e3973c03f02,core,2,2e3973c03f02_9fc44c7c-9980-4872-96a0-9f3f37355c70_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9367c926-4152-4113-bfdc-845809b7c097,9367c926-4152-4113-bfdc-845809b7c097_core,2e3973c03f02,core,1,2e3973c03f02_9367c926-4152-4113-bfdc-845809b7c097_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fea6165b-b7ca-4b77-9e59-9d533a63f4a0,fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,2e3973c03f02,core,0,2e3973c03f02_fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9995f705-38b6-4292-a22f-110263d4e93e,9995f705-38b6-4292-a22f-110263d4e93e_core,2e3973c03f02,core,1,2e3973c03f02_9995f705-38b6-4292-a22f-110263d4e93e_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9b7c7a3c-e482-4912-ab84-a6aa36a6e56c,9b7c7a3c-e482-4912-ab84-a6aa36a6e56c_core,2e3973c03f02,core,2,2e3973c03f02_9b7c7a3c-e482-4912-ab84-a6aa36a6e56c_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
7ec70df9-e06a-44ca-87d0-a8955641ab20,7ec70df9-e06a-44ca-87d0-a8955641ab20_core,2e3973c03f02,core,2,2e3973c03f02_7ec70df9-e06a-44ca-87d0-a8955641ab20_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
d95f8947-a892-483a-b0a1-82a496c89dfd,d95f8947-a892-483a-b0a1-82a496c89dfd_core,2e3973c03f02,core,0,2e3973c03f02_d95f8947-a892-483a-b0a1-82a496c89dfd_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
aca9b44d-c14c-4d84-b020-f1102ddecacd_blue,aca9b44d-c14c-4d84-b020-f1102ddecacd_blue_edit,2e3973c03f02,edit,5,2e3973c03f02_aca9b44d-c14c-4d84-b020-f1102ddecacd_blue_edit,2026-01-14T12:50:12.000Z,2026-01-14T12:50:12.000Z
b96ddb56-af73-4d51-9d66-8e57e0f28ac6,b96ddb56-af73-4d51-9d66-8e57e0f28ac6_core,2e3973c03f02,core,2,2e3973c03f02_b96ddb56-af73-4d51-9d66-8e57e0f28ac6_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
09fe54f6-d9c3-456d-b359-3a90e11c4543_blue,09fe54f6-d9c3-456d-b359-3a90e11c4543_blue_edit,2e3973c03f02,edit,0,2e3973c03f02_09fe54f6-d9c3-456d-b359-3a90e11c4543_blue_edit,2026-01-18T15:22:23.000Z,2026-01-18T15:22:23.000Z
49e4e0d0-8c9d-41de-aced-12b38cefd704,49e4e0d0-8c9d-41de-aced-12b38cefd704_core,2e3973c03f02,core,2,2e3973c03f02_49e4e0d0-8c9d-41de-aced-12b38cefd704_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
20cdebb7-9189-4f09-ad21-bfc8e8b75680,20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,2e3973c03f02,core,0,2e3973c03f02_20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
09fe54f6-d9c3-456d-b359-3a90e11c4543_blue,09fe54f6-d9c3-456d-b359-3a90e11c4543_blue_defer,2e3973c03f02,defer,0,2e3973c03f02_09fe54f6-d9c3-456d-b359-3a90e11c4543_blue_defer,2026-01-14T12:53:33.000Z,2026-01-14T12:53:33.000Z
09fe54f6-d9c3-456d-b359-3a90e11c4543,09fe54f6-d9c3-456d-b359-3a90e11c4543_attack,2e3973c03f02,attack,4,2e3973c03f02_09fe54f6-d9c3-456d-b359-3a90e11c4543_attack,2026-01-14T13:36:32.000Z,2026-01-14T13:36:51.000Z
3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue,3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue_defer,2e3973c03f02,defer,0,2e3973c03f02_3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue_defer,2026-01-14T13:45:13.000Z,2026-01-14T13:45:13.000Z
3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue,3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue_edit,2e3973c03f02,edit,1,2e3973c03f02_3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_blue_edit,2026-01-14T14:16:39.000Z,2026-01-14T14:16:39.000Z
05dc5c73-5a4a-41f0-b132-1bd9cd4f362c,05dc5c73-5a4a-41f0-b132-1bd9cd4f362c_core,2e3973c03f02,core,1,2e3973c03f02_05dc5c73-5a4a-41f0-b132-1bd9cd4f362c_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
528ee679-e577-4cb2-a346-39f3c6c58063,528ee679-e577-4cb2-a346-39f3c6c58063_attack,2e3973c03f02,attack,4,2e3973c03f02_528ee679-e577-4cb2-a346-39f3c6c58063_attack,2026-01-14T13:02:11.000Z,2026-01-14T13:02:11.000Z
2a424e8e-70c9-4320-9962-443ff376f0c7,2a424e8e-70c9-4320-9962-443ff376f0c7_core,2e3973c03f02,core,1,2e3973c03f02_2a424e8e-70c9-4320-9962-443ff376f0c7_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
d16ed453-f620-46e0-86b8-df1f13b0ba50,d16ed453-f620-46e0-86b8-df1f13b0ba50_core,2e3973c03f02,core,2,2e3973c03f02_d16ed453-f620-46e0-86b8-df1f13b0ba50_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
314ea2d6-34ec-4986-bbe7-9e13c4324f06,314ea2d6-34ec-4986-bbe7-9e13c4324f06_core,2e3973c03f02,core,0,2e3973c03f02_314ea2d6-34ec-4986-bbe7-9e13c4324f06_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
c09e54db-bcf5-49bd-a69f-60ef46ff3cb8,c09e54db-bcf5-49bd-a69f-60ef46ff3cb8_core,2e3973c03f02,core,1,2e3973c03f02_c09e54db-bcf5-49bd-a69f-60ef46ff3cb8_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
528ee679-e577-4cb2-a346-39f3c6c58063_blue,528ee679-e577-4cb2-a346-39f3c6c58063_blue_edit,2e3973c03f02,edit,0,2e3973c03f02_528ee679-e577-4cb2-a346-39f3c6c58063_blue_edit,2026-01-18T15:28:49.000Z,2026-01-18T15:28:49.000Z
528ee679-e577-4cb2-a346-39f3c6c58063_blue,528ee679-e577-4cb2-a346-39f3c6c58063_blue_defer,2e3973c03f02,defer,0,2e3973c03f02_528ee679-e577-4cb2-a346-39f3c6c58063_blue_defer,2026-01-14T13:15:44.000Z,2026-01-14T13:15:44.000Z
3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a,3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_attack,2e3973c03f02,attack,4,2e3973c03f02_3c29425b-bc32-4b3f-bced-8a2f4ad1ca4a_attack,2026-01-14T14:17:17.000Z,2026-01-14T14:17:17.000Z
aca9b44d-c14c-4d84-b020-f1102ddecacd_blue,aca9b44d-c14c-4d84-b020-f1102ddecacd_blue_defer,2e3973c03f02,defer,0,2e3973c03f02_aca9b44d-c14c-4d84-b020-f1102ddecacd_blue_defer,2026-01-14T12:33:02.000Z,2026-01-14T12:33:02.000Z
aca9b44d-c14c-4d84-b020-f1102ddecacd,aca9b44d-c14c-4d84-b020-f1102ddecacd_attack,2e3973c03f02,attack,5,2e3973c03f02_aca9b44d-c14c-4d84-b020-f1102ddecacd_attack,2026-01-17T00:24:08.000Z,2026-01-17T00:24:08.000Z
317b7784-d626-450e-8ad2-1fb8ecb897c5,317b7784-d626-450e-8ad2-1fb8ecb897c5_core,2e3973c03f02,core,4,2e3973c03f02_317b7784-d626-450e-8ad2-1fb8ecb897c5_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
00108e6a-cfda-4c10-9470-a991151f06ab,00108e6a-cfda-4c10-9470-a991151f06ab_core,2e3973c03f02,core,3,2e3973c03f02_00108e6a-cfda-4c10-9470-a991151f06ab_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue,800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_defer,2e3973c03f02,defer,0,2e3973c03f02_800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_defer,2026-01-18T15:21:20.000Z,2026-01-18T15:21:20.000Z
3e9886aa-de4f-4bd5-8ac3-a679fc652cbe,3e9886aa-de4f-4bd5-8ac3-a679fc652cbe_core,2e3973c03f02,core,4,2e3973c03f02_3e9886aa-de4f-4bd5-8ac3-a679fc652cbe_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
800dbb03-87d1-4e99-bf67-e1fd3d872d38,800dbb03-87d1-4e99-bf67-e1fd3d872d38_attack,2e3973c03f02,attack,6,2e3973c03f02_800dbb03-87d1-4e99-bf67-e1fd3d872d38_attack,2026-01-17T00:21:37.000Z,2026-01-17T00:21:37.000Z
800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue,800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_edit,2e3973c03f02,edit,0,2e3973c03f02_800dbb03-87d1-4e99-bf67-e1fd3d872d38_blue_edit,2026-01-18T15:27:03.000Z,2026-01-18T15:27:03.000Z
20cdebb7-9189-4f09-ad21-bfc8e8b75680,20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,4e1cebc7e4b8,core,0,4e1cebc7e4b8_20cdebb7-9189-4f09-ad21-bfc8e8b75680_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
9b7c7a3c-e482-4912-ab84-a6aa36a6e56c,9b7c7a3c-e482-4912-ab84-a6aa36a6e56c_core,4e1cebc7e4b8,core,2,4e1cebc7e4b8_9b7c7a3c-e482-4912-ab84-a6aa36a6e56c_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
e9ebd5b4-41a7-4003-96de-2a7704ff9f08,e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,4e1cebc7e4b8,core,2,4e1cebc7e4b8_e9ebd5b4-41a7-4003-96de-2a7704ff9f08_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fea6165b-b7ca-4b77-9e59-9d533a63f4a0,fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,4e1cebc7e4b8,core,1,4e1cebc7e4b8_fea6165b-b7ca-4b77-9e59-9d533a63f4a0_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
fd2998f6-f1e1-4115-b9ed-f93062c69a51,fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,4e1cebc7e4b8,core,8,4e1cebc7e4b8_fd2998f6-f1e1-4115-b9ed-f93062c69a51_core,2026-01-20T12:18:10.000Z,2026-01-20T12:18:10.000Z
